index,ID,stores,x,y,road_address,place_url
187,25022153,곽지해수욕장,126.3046776,33.4506404,제주특별자치도 제주시 애월읍 곽지리 1565,http://place.map.kakao.com/25022153
1,25274725,새별오름,126.3577307,33.36627759,제주특별자치도 제주시 애월읍 봉성리 산 59-8,http://place.map.kakao.com/25274725
81,1129394481,고스트타운,126.3569359,33.47619484,제주특별자치도 제주시 애월읍 부룡수길 35-14,http://place.map.kakao.com/1129394481
275,25046292,애월해안도로,126.3761879,33.48297579,제주특별자치도 제주시 애월읍 신엄리 2719-3,http://place.map.kakao.com/25046292
250,11889968,애월해안도로,126.3686787,33.47812329,제주특별자치도 제주시 애월읍 신엄리 2719-3,http://place.map.kakao.com/11889968
196,19293737,한담해변,126.3101829,33.46222496,제주특별자치도 제주시 애월읍 애월리,http://place.map.kakao.com/19293737
36,7888119,큰바리메,126.3880198,33.37713081,제주특별자치도 제주시 애월읍 어음리 산 21,http://place.map.kakao.com/7888119
24,8217224,궷물오름,126.4059387,33.39695302,제주특별자치도 제주시 애월읍 유수암리 산 136-6,http://place.map.kakao.com/8217224
17,10271092,큰노꼬메오름,126.4114582,33.38912818,제주특별자치도 제주시 애월읍 유수암리 산 138,http://place.map.kakao.com/10271092
46,1868828759,9.81파크,126.366664,33.39028982,제주특별자치도 제주시 애월읍 천덕로 880-24,http://place.map.kakao.com/1868828759
111,2034435221,새별헤이요,126.3636554,33.36155756,제주특별자치도 제주시 애월읍 평화로 1529,http://place.map.kakao.com/2034435221
64,11950714,테디베어하우스 테지움 제주점,126.3936133,33.41225213,제주특별자치도 제주시 애월읍 평화로 2159,http://place.map.kakao.com/11950714
58,891104398,제주불빛정원,126.4091788,33.4222944,제주특별자치도 제주시 애월읍 평화로 2346,http://place.map.kakao.com/891104398
127,1060831965,진성식물원,126.414834,33.48574283,제주특별자치도 제주시 애월읍 하귀동남1길 32-1,http://place.map.kakao.com/1060831965
166,17408270,그리스신화박물관,126.3571353,33.34861302,제주특별자치도 제주시 한림읍 광산로 942,http://place.map.kakao.com/17408270
190,13723603,금능해수욕장,126.2358899,33.39044882,제주특별자치도 제주시 한림읍 금능길 119-10,http://place.map.kakao.com/13723603
68,627270178,액티브파크,126.2360832,33.38113118,제주특별자치도 제주시 한림읍 금능남로 76,http://place.map.kakao.com/627270178
21,7875147,문도지오름,126.2946137,33.32625021,제주특별자치도 제주시 한림읍 금악리 3445,http://place.map.kakao.com/7875147
3,25189061,금오름,126.3058389,33.35457233,제주특별자치도 제주시 한림읍 금악리 산 1-1,http://place.map.kakao.com/25189061
28,25359013,정물오름,126.3296255,33.33835789,제주특별자치도 제주시 한림읍 금악리 산 52-1,http://place.map.kakao.com/25359013
39,7862701,느지리오름,126.2615941,33.36656797,제주특별자치도 제주시 한림읍 상명리 산 5,http://place.map.kakao.com/7862701
100,23275861,비블리아성서식물원,126.2749866,33.35618118,제주특별자치도 제주시 한림읍 조성로 17,http://place.map.kakao.com/23275861
78,11023307,금능석물원,126.2268425,33.38486334,제주특별자치도 제주시 한림읍 한림로 176,http://place.map.kakao.com/11023307
94,10941032,한림공원,126.2401849,33.38919042,제주특별자치도 제주시 한림읍 한림로 300,http://place.map.kakao.com/10941032
185,8159415,협재해수욕장,126.2391575,33.39386608,제주특별자치도 제주시 한림읍 한림로 329-10,http://place.map.kakao.com/8159415
259,26142595,귀덕해안도로,126.2874591,33.44398903,제주특별자치도 제주시 한림읍 한림해안로 738,http://place.map.kakao.com/26142595
202,20056455,엉알해안,126.1675155,33.29942092,제주특별자치도 제주시 한경면 고산리,http://place.map.kakao.com/20056455
71,8064310,제주 유리의성,126.2736598,33.31464215,제주특별자치도 제주시 한경면 녹차분재로 462,http://place.map.kakao.com/8064310
123,27539430,생각하는정원,126.2549974,33.32549871,제주특별자치도 제주시 한경면 녹차분재로 675,http://place.map.kakao.com/27539430
271,7979644,신창해안도로,126.1779886,33.34532764,제주특별자치도 제주시 한경면 신창리,http://place.map.kakao.com/7979644
203,25049180,신창풍차해안,126.1776275,33.34534328,제주특별자치도 제주시 한경면 신창리 1290-2,http://place.map.kakao.com/25049180
254,26239274,신창풍차해안도로,126.174206,33.34308103,제주특별자치도 제주시 한경면 신창리 1322-1,http://place.map.kakao.com/26239274
98,8318161,방림원,126.2685278,33.33714664,제주특별자치도 제주시 한경면 용금로 864,http://place.map.kakao.com/8318161
14,25354927,저지오름,126.2508601,33.33268661,제주특별자치도 제주시 한경면 저지리 산 51,http://place.map.kakao.com/25354927
37,25284265,섯알오름,126.2812168,33.20649191,제주특별자치도 서귀포시 대정읍 상모리 1593-2,http://place.map.kakao.com/25284265
268,2105646316,고산일과해안도로,126.1721807,33.27381786,제주특별자치도 서귀포시 대정읍 신도리,http://place.map.kakao.com/2105646316
263,11163598,일과리해안도로,126.220444,33.24318676,제주특별자치도 서귀포시 대정읍 일과리,http://place.map.kakao.com/11163598
267,8011592,영락해안도로,126.2358252,33.23539493,제주특별자치도 서귀포시 대정읍 일과리,http://place.map.kakao.com/8011592
214,8588538,하모해변,126.2607532,33.21106494,제주특별자치도 서귀포시 대정읍 하모리,http://place.map.kakao.com/8588538
41,17788831,왕이메오름,126.3765749,33.34354683,제주특별자치도 서귀포시 안덕면 광평리 산 79,http://place.map.kakao.com/17788831
157,19585161,제주항공우주박물관,126.2996871,33.3042428,제주특별자치도 서귀포시 안덕면 녹차분재로 218,http://place.map.kakao.com/19585161
82,17630155,토이파크,126.345365,33.31895724,제주특별자치도 서귀포시 안덕면 동광로 267-7,http://place.map.kakao.com/17630155
93,9461977,카멜리아힐,126.3700095,33.28963443,제주특별자치도 서귀포시 안덕면 병악로 166,http://place.map.kakao.com/9461977
50,942616668,뽀로로앤타요테마파크 제주,126.370822,33.30041823,제주특별자치도 서귀포시 안덕면 병악로 269,http://place.map.kakao.com/942616668
57,303901411,파더스가든,126.3657532,33.27994208,제주특별자치도 서귀포시 안덕면 병악로 44-33,http://place.map.kakao.com/303901411
193,11055702,사계해변,126.3085979,33.22865827,제주특별자치도 서귀포시 안덕면 사계리,http://place.map.kakao.com/11055702
183,10706886,용머리해안,126.3147366,33.23165676,제주특별자치도 서귀포시 안덕면 사계리,http://place.map.kakao.com/10706886
251,7914554,형제해안도로,126.2933526,33.21675421,"제주특별자치도 서귀포시 안덕면 사계리 (군도14호선, 상모사계선)",http://place.map.kakao.com/7914554
80,11059651,산방산랜드,126.3117031,33.23378586,제주특별자치도 서귀포시 안덕면 사계리 117-2,http://place.map.kakao.com/11059651
99,27365427,제주커피수목원,126.2872676,33.23855303,제주특별자치도 서귀포시 안덕면 사계리 3136,http://place.map.kakao.com/27365427
218,17806435,황우치해변,126.3169946,33.23708248,제주특별자치도 서귀포시 안덕면 사계리 79-4,http://place.map.kakao.com/17806435
162,18539729,본태박물관,126.3924797,33.3037709,제주특별자치도 서귀포시 안덕면 산록남로762번길 69,http://place.map.kakao.com/18539729
77,1870273669,신화워터파크,126.3153985,33.30607406,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,http://place.map.kakao.com/1870273669
63,1214707005,신화테마파크,126.3152821,33.30475888,제주특별자치도 서귀포시 안덕면 신화역사로304번길 98,http://place.map.kakao.com/1214707005
177,8171313,건강과성박물관,126.346663,33.25489914,제주특별자치도 서귀포시 안덕면 일주서로 1611,http://place.map.kakao.com/8171313
48,1868981022,루나폴,126.3222855,33.25413393,제주특별자치도 서귀포시 안덕면 일주서로 1836,http://place.map.kakao.com/1868981022
95,27199017,마노르블랑,126.2949908,33.25481888,제주특별자치도 서귀포시 안덕면 일주서로2100번길 46,http://place.map.kakao.com/27199017
170,7952882,세계자동차&피아노박물관,126.3498145,33.28375831,제주특별자치도 서귀포시 안덕면 중산간서로 1610,http://place.map.kakao.com/7952882
59,11330871,소인국테마파크,126.3225515,33.29056052,제주특별자치도 서귀포시 안덕면 중산간서로 1878,http://place.map.kakao.com/11330871
172,495587934,바이나흐튼 크리스마스박물관,126.3277987,33.2913121,제주특별자치도 서귀포시 안덕면 평화로 654,http://place.map.kakao.com/495587934
171,1608663587,피규어뮤지엄제주,126.3553565,33.28190641,제주특별자치도 서귀포시 안덕면 한창로 243,http://place.map.kakao.com/1608663587
200,8173573,화순금모래해수욕장,126.3335893,33.24003243,제주특별자치도 서귀포시 안덕면 화순해안로 69,http://place.map.kakao.com/8173573
