index,ID,stores,x,y,road_address,place_url
295,24839178,은희네해장국 서귀포점,126.5821867,33.26047394,제주특별자치도 서귀포시 516로 84,http://place.map.kakao.com/24839178
282,1983315941,바다다,126.436715,33.23690685,제주특별자치도 서귀포시 대포로 148-15,http://place.map.kakao.com/1983315941
11,8453998,오는정김밥,126.5676211,33.24959557,제주특별자치도 서귀포시 동문동로 2,http://place.map.kakao.com/8453998
284,21473782,다정이네 올레시장본점,126.5668409,33.24938368,제주특별자치도 서귀포시 동문로 59-1,http://place.map.kakao.com/21473782
304,9445099,자리돔횟집,126.5746144,33.25555242,제주특별자치도 서귀포시 동홍동로 7,http://place.map.kakao.com/9445099
0,1890778114,연돈,126.4061078,33.2588497,제주특별자치도 서귀포시 색달로 10,http://place.map.kakao.com/1890778114
43,9733194,네거리식당,126.559291,33.24849159,제주특별자치도 서귀포시 서문로29번길 20,http://place.map.kakao.com/9733194
140,25686686,올레자매밥집,126.5655893,33.24294888,제주특별자치도 서귀포시 솔동산로21번길 17,http://place.map.kakao.com/25686686
17,17809788,색달식당 중문갈치조림구이 본점,126.3862444,33.24181181,제주특별자치도 서귀포시 예래로 255-18,http://place.map.kakao.com/17809788
145,1493702378,대포동밥집,126.4304796,33.23884851,제주특별자치도 서귀포시 이어도로 67,http://place.map.kakao.com/1493702378
280,967549394,갈치왕 중문점,126.3907608,33.26465491,제주특별자치도 서귀포시 일주서로 1146,http://place.map.kakao.com/967549394
281,24839193,국수바다 본점,126.4472066,33.25298751,제주특별자치도 서귀포시 일주서로 580,http://place.map.kakao.com/24839193
9,1580890176,고집돌우럭 중문점,126.4167048,33.25798111,제주특별자치도 서귀포시 일주서로 879,http://place.map.kakao.com/1580890176
297,26586223,돈이랑 본점,126.4091086,33.25771083,제주특별자치도 서귀포시 일주서로 953,http://place.map.kakao.com/26586223
10,1378746048,더클리프,126.4149199,33.24432939,제주특별자치도 서귀포시 중문관광로 154-17,http://place.map.kakao.com/1378746048
25,10627937,제주오성식당,126.4146681,33.25569405,제주특별자치도 서귀포시 중문관광로 27,http://place.map.kakao.com/10627937
306,2028723819,신우성흑돼지,126.4115663,33.24968363,제주특별자치도 서귀포시 중문관광로72번길 29-9,http://place.map.kakao.com/2028723819
296,489037210,갈치요리전문점 만족한상회,126.4267252,33.25350518,제주특별자치도 서귀포시 중문상로 58-5,http://place.map.kakao.com/489037210
138,1604993972,누이밥집,126.441334,33.26302878,제주특별자치도 서귀포시 중산간서로 695,http://place.map.kakao.com/1604993972
288,1056381412,올레왕갈치 서귀포올레시장점,126.5627976,33.24851388,제주특별자치도 서귀포시 중앙로42번길 9,http://place.map.kakao.com/1056381412
300,1197785972,고씨네천지국수,126.5607512,33.25174533,제주특별자치도 서귀포시 중앙로79번길 4,http://place.map.kakao.com/1197785972
305,8526214,용이식당,126.5604798,33.25108167,제주특별자치도 서귀포시 중앙로79번길 9,http://place.map.kakao.com/8526214
292,11486940,삼보식당,126.5590718,33.24768025,제주특별자치도 서귀포시 중정로 25,http://place.map.kakao.com/11486940
36,11600257,쌍둥이횟집,126.5629275,33.24656772,제주특별자치도 서귀포시 중정로62번길 14,http://place.map.kakao.com/11600257
285,11733078,뽈살집 제주본점,126.5628473,33.25082854,제주특별자치도 서귀포시 중정로91번길 41,http://place.map.kakao.com/11733078
16,1148098112,중문수두리보말칼국수,126.4249994,33.25156774,제주특별자치도 서귀포시 천제연로 192,http://place.map.kakao.com/1148098112
293,2060352745,큰돈가 중문점,126.4151247,33.25513719,제주특별자치도 서귀포시 천제연로 89,http://place.map.kakao.com/2060352745
29,1868841420,바다를본돼지 제주서귀포올레시장점,126.5675802,33.24307483,제주특별자치도 서귀포시 칠십리로 123,http://place.map.kakao.com/1868841420
302,12663386,동해미락,126.5682296,33.24367217,제주특별자치도 서귀포시 칠십리로 133,http://place.map.kakao.com/12663386
40,775734317,허니문하우스,126.5787127,33.24415532,제주특별자치도 서귀포시 칠십리로 228-13,http://place.map.kakao.com/775734317
37,25161792,테라로사 서귀포점,126.6187643,33.24947073,제주특별자치도 서귀포시 칠십리로658번길 27-16,http://place.map.kakao.com/25161792
298,25448888,흑돼지BBQ,126.5596588,33.24682758,제주특별자치도 서귀포시 태평로353번길 7,http://place.map.kakao.com/25448888
148,349062276,도리밥집,126.5805329,33.29076666,제주특별자치도 서귀포시 토평공단로115번길 36,http://place.map.kakao.com/349062276
289,1191128222,베케,126.6049215,33.26191692,제주특별자치도 서귀포시 효돈로 54,http://place.map.kakao.com/1191128222
