index,ID,stores,x,y,road_address,place_url
55,1826295011,브릭캠퍼스 제주,126.48529,33.45854604,제주특별자치도 제주시 1100로 3047,http://place.map.kakao.com/1826295011
107,17583340,한라생태숲 수생식물원,126.5977721,33.43236108,제주특별자치도 제주시 516로 2596,http://place.map.kakao.com/17583340
86,1566739723,히어로플레이파크 제주점,126.4946497,33.48069526,제주특별자치도 제주시 과원로 128,http://place.map.kakao.com/1566739723
212,13323388,알작지해변,126.4397965,33.49592712,제주특별자치도 제주시 내도동 465-2,http://place.map.kakao.com/13323388
213,1851061731,몽돌해변,126.4409727,33.49626061,제주특별자치도 제주시 내도동 465-2,http://place.map.kakao.com/1851061731
149,20303776,넥슨컴퓨터박물관,126.4849881,33.47176037,제주특별자치도 제주시 노형동 86,http://place.map.kakao.com/20303776
255,581695647,도두동무지개해안도로,126.4713384,33.50911801,제주특별자치도 제주시 도두일동 1734,http://place.map.kakao.com/581695647
79,12721319,노루생태관찰원,126.6257974,33.44482063,제주특별자치도 제주시 명림로 520,http://place.map.kakao.com/12721319
42,241119078,절물오름,126.6267079,33.43388059,제주특별자치도 제주시 봉개동 산 78-1,http://place.map.kakao.com/241119078
136,8067497,제주특별자치도 민속자연사박물관,126.5315261,33.50634441,제주특별자치도 제주시 삼성로 40,http://place.map.kakao.com/8067497
195,7934984,삼양해수욕장,126.5855373,33.52586702,제주특별자치도 제주시 삼양이동 1960-4,http://place.map.kakao.com/7934984
276,26168384,용담해안도로 용두암입구,126.5125834,33.51575245,제주특별자치도 제주시 서해안로 687-8,http://place.map.kakao.com/26168384
110,1301274074,공공디자인아트,126.4919478,33.470608,제주특별자치도 제주시 수목원길 65-6,http://place.map.kakao.com/1301274074
90,8641180,한라수목원,126.4932661,33.46978393,제주특별자치도 제주시 수목원길 72,http://place.map.kakao.com/8641180
38,8170465,검은오름,126.4985671,33.44293879,제주특별자치도 제주시 연동 산 110-1,http://place.map.kakao.com/8170465
66,965883722,바운스슈퍼파크 제주센터,126.5094131,33.48244416,제주특별자치도 제주시 연사6길 61,http://place.map.kakao.com/965883722
22,8316764,민오름,126.5070916,33.47572799,제주특별자치도 제주시 오라이동 산 28-1,http://place.map.kakao.com/8316764
138,10799984,제주교육박물관,126.5379723,33.49467315,제주특별자치도 제주시 오복4길 25,http://place.map.kakao.com/10799984
253,8013248,용담해안도로,126.5095606,33.51582707,제주특별자치도 제주시 용담2동,http://place.map.kakao.com/8013248
97,15106119,수목원테마파크,126.4882266,33.47060712,제주특별자치도 제주시 은수길 69,http://place.map.kakao.com/15106119
182,8552559,이호테우해수욕장,126.4526908,33.4973768,제주특별자치도 제주시 이호일동 1665-13,http://place.map.kakao.com/8552559
135,8192179,국립제주박물관,126.5488761,33.51359629,제주특별자치도 제주시 일주동로 17,http://place.map.kakao.com/8192179
15,10574639,어승생,126.4892783,33.39652248,제주특별자치도 제주시 해안동 산 220-12,http://place.map.kakao.com/10574639
